PDCT_05_Clean,PHHTTINC_Clean,PHTYPE,PMINOR,PHGEDUC,PEMPL,Province_Name,PSTIR_GR_Clean,prob_housing_stress,Predicted_Housing_Stress,True_Housing_Stress
2.0,,3,9,1,2,Ontario,2.0,0.09377616547664137,0,1.0
2.0,85000.0,3,2,2,1,Ontario,1.0,0.01934070026141541,0,0.0
1.0,27000.0,5,2,1,2,Alberta,2.0,0.4810781100334642,1,1.0
2.0,30000.0,5,2,1,2,Nova Scotia,1.0,0.38890657632705056,1,0.0
1.0,155000.0,1,1,3,1,Ontario,1.0,8.710798535529889e-05,0,0.0
2.0,23000.0,5,2,7,2,Alberta,2.0,0.6708026555195824,1,1.0
2.0,55000.0,2,2,4,2,Quebec,1.0,0.0235226912814133,0,0.0
2.0,67500.0,1,1,2,1,New Brunswick,1.0,0.024237010411558655,0,0.0
2.0,,99,9,4,1,Saskatchewan,1.0,0.1595866428738928,0,0.0
2.0,11500.0,5,2,1,2,Ontario,1.0,0.7826880832728118,1,0.0
2.0,47000.0,6,2,7,2,Alberta,1.0,0.275043841723108,0,1.0
2.0,41000.0,5,2,2,1,Alberta,1.0,0.3535677492852267,1,0.0
1.0,95000.0,5,2,7,2,British Columbia,1.0,0.0075176058682639825,0,0.0
2.0,13500.0,5,2,4,2,Alberta,1.0,0.7961009735718855,1,0.0
2.0,27000.0,5,2,4,2,Newfoundland and Labrador,2.0,0.36085559375360726,1,1.0
2.0,20000.0,5,2,2,2,Alberta,2.0,0.7091837195101793,1,1.0
2.0,97500.0,3,1,3,1,Alberta,1.0,0.00988414823571769,0,0.0
2.0,30000.0,5,2,2,1,Ontario,3.0,0.4922707630348701,1,1.0
1.0,250000.0,2,2,6,1,Alberta,1.0,1.3730667836577664e-07,0,0.0
2.0,160000.0,2,2,3,1,British Columbia,1.0,0.00011555632765012977,0,0.0
2.0,39000.0,2,2,3,2,Quebec,1.0,0.06881577091742558,0,0.0
2.0,12000.0,5,2,3,2,Quebec,3.0,0.3378797287705278,1,1.0
1.0,43000.0,2,2,1,2,Quebec,1.0,0.03333795237235441,0,0.0
2.0,60000.0,5,2,6,1,Ontario,2.0,0.10724252697983684,0,0.0
2.0,12000.0,5,2,2,2,Quebec,3.0,0.33645986512617243,1,1.0
2.0,30000.0,5,2,3,2,British Columbia,2.0,0.5346781788906282,1,1.0
1.0,25000.0,5,2,7,2,British Columbia,1.0,0.5122579693494675,1,0.0
2.0,29000.0,5,2,2,1,Ontario,2.0,0.5098831571872084,1,0.0
1.0,140000.0,1,1,2,1,New Brunswick,1.0,9.409814119350581e-05,0,0.0
2.0,200000.0,6,2,99,1,Saskatchewan,1.0,7.994816562967572e-06,0,0.0
2.0,22000.0,5,2,99,2,Manitoba,1.0,0.6414148768005505,1,0.0
1.0,145000.0,1,2,6,1,Saskatchewan,1.0,0.0001271671826883472,0,0.0
1.0,110000.0,99,9,2,1,Prince Edward Island,1.0,0.001235784840579423,0,0.0
2.0,145000.0,1,1,7,1,Ontario,1.0,0.0002884509685964276,0,0.0
1.0,,99,9,3,9,Saskatchewan,1.0,0.11778949135915225,0,0.0
1.0,45000.0,2,2,2,2,Newfoundland and Labrador,1.0,0.08705747727160683,0,0.0
2.0,,3,1,1,2,Quebec,1.0,0.013754079904889796,0,1.0
2.0,19000.0,5,2,2,2,Quebec,1.0,0.23643755086091883,0,0.0
1.0,250000.0,2,2,6,1,Quebec,1.0,1.6248915991539774e-08,0,0.0
2.0,77500.0,2,2,1,1,Ontario,1.0,0.03186349731197011,0,0.0
2.0,52500.0,1,2,1,2,Ontario,1.0,0.16148213293552796,0,0.0
1.0,48000.0,2,2,2,2,Alberta,1.0,0.17095213184572863,0,0.0
1.0,95000.0,2,2,3,2,Saskatchewan,1.0,0.00431689960161908,0,0.0
1.0,44000.0,2,2,2,1,Prince Edward Island,1.0,0.044123638659968635,0,0.0
1.0,210000.0,3,2,3,1,Quebec,1.0,2.696778366326817e-07,0,0.0
2.0,47000.0,5,2,3,1,Quebec,1.0,0.04093497532599533,0,0.0
2.0,24000.0,5,2,4,2,Alberta,3.0,0.6507416116218296,1,1.0
2.0,62500.0,1,1,2,1,Nova Scotia,1.0,0.05734588626217689,0,0.0
2.0,39000.0,5,2,4,2,Nova Scotia,2.0,0.25598056288121157,0,0.0
2.0,75000.0,6,2,4,2,Alberta,1.0,0.04921723527424651,0,0.0
1.0,190000.0,1,2,4,1,Newfoundland and Labrador,1.0,3.4439783938320433e-06,0,0.0
1.0,,99,9,2,1,Saskatchewan,3.0,0.10511818118629478,0,1.0
2.0,9750.0,5,2,2,9,Manitoba,3.0,0.7180585611035387,1,1.0
2.0,130000.0,4,1,4,1,Saskatchewan,1.0,0.00058853620375626,0,0.0
2.0,24000.0,5,2,2,2,Alberta,2.0,0.6478482122884488,1,1.0
2.0,57500.0,2,2,1,1,Quebec,1.0,0.019144608685802075,0,0.0
2.0,180000.0,4,1,4,1,Alberta,1.0,3.0331900080903932e-05,0,0.0
1.0,140000.0,1,1,6,1,Ontario,1.0,0.0002554170815631631,0,0.0
1.0,77500.0,5,2,2,1,Saskatchewan,1.0,0.014780782111272754,0,0.0
2.0,115000.0,6,2,7,2,New Brunswick,1.0,0.0009710775938371578,0,0.0
1.0,85000.0,2,2,7,2,Nova Scotia,1.0,0.008272985035731673,0,0.0
1.0,115000.0,1,2,4,1,Manitoba,1.0,0.000826674399181885,0,0.0
1.0,95000.0,4,1,3,1,Saskatchewan,1.0,0.004298300247943944,0,0.0
1.0,92500.0,2,2,7,2,British Columbia,1.0,0.00869097279030532,0,0.0
1.0,80000.0,3,9,4,2,New Brunswick,1.0,0.007223129986150797,0,0.0
2.0,75000.0,2,2,2,1,New Brunswick,1.0,0.014705432588701502,0,0.0
2.0,105000.0,1,9,5,1,Ontario,1.0,0.005104288194976892,0,0.0
2.0,,5,2,1,2,Nova Scotia,2.0,0.06055317261770207,0,1.0
2.0,125000.0,1,1,7,1,Alberta,1.0,0.0014438489701464948,0,0.0
1.0,575000.0,1,1,7,1,Ontario,1.0,1.257423962273069e-17,0,0.0
2.0,48000.0,2,2,2,1,Quebec,1.0,0.03694403443227124,0,0.0
2.0,72500.0,5,2,4,1,Manitoba,1.0,0.026717595993452276,0,0.0
2.0,85000.0,6,2,4,1,Ontario,1.0,0.02016602206277339,0,0.0
2.0,67500.0,1,2,7,1,New Brunswick,1.0,0.025221763056498793,0,0.0
1.0,165000.0,4,1,2,1,Ontario,1.0,4.408807319702216e-05,0,0.0
1.0,135000.0,2,2,7,1,Alberta,1.0,0.0004562019299901701,0,0.0
1.0,57500.0,1,1,99,9,Ontario,3.0,0.1484177585806797,0,1.0
2.0,180000.0,2,2,6,1,Quebec,1.0,3.596149288084734e-06,0,0.0
2.0,65000.0,5,2,99,9,British Columbia,1.0,0.16649877588829262,0,0.0
1.0,250000.0,99,9,4,1,Saskatchewan,1.0,2.1781426392463837e-07,0,0.0
1.0,,99,9,2,1,Newfoundland and Labrador,1.0,0.07127113588306118,0,0.0
1.0,85000.0,3,2,4,1,Newfoundland and Labrador,2.0,0.0057036649835232895,0,0.0
1.0,28000.0,5,2,2,2,New Brunswick,2.0,0.21153613565910154,0,0.0
1.0,195000.0,1,2,4,1,Ontario,1.0,5.282322861554528e-06,0,0.0
1.0,65000.0,5,2,2,2,Alberta,1.0,0.060270819267555835,0,0.0
2.0,150000.0,99,9,5,1,Saskatchewan,1.0,0.00040147742577043585,0,0.0
2.0,23000.0,3,1,2,1,Ontario,1.0,0.606652446427309,1,0.0
2.0,23000.0,5,2,6,2,Prince Edward Island,1.0,0.2577132983910461,0,0.0
2.0,26000.0,5,2,3,2,Alberta,3.0,0.6165743073459184,1,1.0
1.0,80000.0,5,2,3,1,British Columbia,1.0,0.020497699687823882,0,0.0
1.0,28000.0,5,2,2,2,New Brunswick,1.0,0.21153613565910154,0,0.0
1.0,82500.0,2,2,5,2,Ontario,1.0,0.01487388321792895,0,0.0
2.0,110000.0,3,2,6,1,New Brunswick,1.0,0.0013114127823220473,0,0.0
1.0,,99,9,6,1,Prince Edward Island,2.0,0.034801175425957745,0,0.0
2.0,23000.0,5,2,1,2,New Brunswick,3.0,0.37703201782466905,1,1.0
2.0,31000.0,5,2,6,2,Manitoba,1.0,0.34446553246710987,1,0.0
2.0,67500.0,99,9,3,9,Nova Scotia,1.0,0.12198448732374373,0,0.0
2.0,52500.0,5,2,3,2,Ontario,1.0,0.16873240097827383,0,0.0
2.0,28000.0,5,2,3,2,Nova Scotia,1.0,0.4259756055034087,1,0.0
2.0,34000.0,2,2,1,2,New Brunswick,2.0,0.21296968130347152,0,1.0
2.0,82500.0,2,2,4,2,Quebec,1.0,0.0034581454920706756,0,0.0
2.0,24000.0,5,2,2,2,Ontario,1.0,0.6003776542296325,1,0.0
1.0,41000.0,3,2,6,1,Ontario,3.0,0.21958660057523702,0,1.0
1.0,150000.0,2,2,6,2,Quebec,1.0,1.8938296244651698e-05,0,0.0
1.0,67500.0,2,2,3,2,British Columbia,1.0,0.04739314346783841,0,0.0
1.0,110000.0,1,1,6,1,Manitoba,1.0,0.0011796583582652641,0,0.0
2.0,45000.0,5,2,1,1,British Columbia,1.0,0.27972144287737194,0,0.0
1.0,145000.0,2,2,5,1,Alberta,1.0,0.00022271450542435736,0,0.0
1.0,195000.0,1,1,7,1,Prince Edward Island,1.0,1.1202624988060726e-06,0,0.0
2.0,44000.0,5,2,2,1,New Brunswick,1.0,0.12019044667934072,0,0.0
1.0,130000.0,4,1,2,1,Saskatchewan,1.0,0.00036414909983853005,0,0.0
2.0,27000.0,5,2,1,2,Quebec,3.0,0.1490182925732184,0,1.0
2.0,70000.0,2,2,5,1,New Brunswick,1.0,0.02117818547367727,0,0.0
2.0,25000.0,5,2,3,1,British Columbia,3.0,0.6168044335036987,1,1.0
2.0,24000.0,5,2,2,2,Prince Edward Island,1.0,0.23980333115088204,0,0.0
2.0,20000.0,5,2,3,2,Quebec,1.0,0.2250606698073205,0,0.0
1.0,67500.0,1,2,2,1,Ontario,3.0,0.03990409635436583,0,0.0
2.0,40000.0,5,2,1,2,New Brunswick,1.0,0.15447346302253528,0,0.0
2.0,47000.0,5,2,7,1,Saskatchewan,1.0,0.17490828977043074,0,0.0
1.0,220000.0,99,2,7,1,Ontario,1.0,2.4583218139546727e-06,0,0.0
2.0,52500.0,1,1,99,1,British Columbia,2.0,0.2889229223356489,0,1.0
1.0,72500.0,1,1,4,1,New Brunswick,1.0,0.01095968698751503,0,0.0
2.0,77500.0,99,9,7,1,Quebec,1.0,0.013701777293395197,0,0.0
2.0,22000.0,5,2,1,2,Nova Scotia,2.0,0.5279076689754427,1,1.0
1.0,82500.0,4,1,7,1,Ontario,2.0,0.014997025504209407,0,0.0
2.0,23000.0,5,2,1,2,Nova Scotia,2.0,0.5103209404023548,1,0.0
1.0,175000.0,2,2,6,1,Saskatchewan,1.0,1.551601759808012e-05,0,0.0
1.0,120000.0,5,2,4,1,Alberta,1.0,0.0013258195694584739,0,0.0
2.0,49000.0,2,2,6,2,British Columbia,1.0,0.22959244217615518,0,0.0
2.0,67500.0,5,2,3,1,Quebec,1.0,0.009968107407140287,0,0.0
2.0,19500.0,5,2,1,2,Ontario,2.0,0.672109819989174,1,1.0
1.0,60000.0,5,2,3,2,Alberta,1.0,0.08408429966825594,0,0.0
2.0,65000.0,2,2,2,1,Alberta,1.0,0.08913126019278216,0,0.0
2.0,75000.0,99,9,4,1,Alberta,1.0,0.12076994593561191,0,0.0
2.0,32000.0,5,2,2,2,British Columbia,1.0,0.49791704815928595,1,0.0
2.0,38000.0,2,2,2,2,Ontario,1.0,0.35222240807040567,1,0.0
2.0,17000.0,5,2,2,2,Newfoundland and Labrador,1.0,0.5300170683235574,1,0.0
2.0,57500.0,5,2,2,1,Alberta,1.0,0.14604834260632582,0,0.0
1.0,49000.0,5,2,6,2,Alberta,1.0,0.16881967662865038,0,0.0
2.0,36000.0,6,2,6,1,New Brunswick,2.0,0.19915514237608306,0,0.0
1.0,250000.0,1,2,3,1,Manitoba,1.0,6.082003846072536e-08,0,0.0
1.0,310000.0,1,1,7,1,Ontario,1.0,1.6153305374970428e-09,0,0.0
1.0,140000.0,1,2,4,1,British Columbia,1.0,0.00029515722502933126,0,0.0
2.0,29000.0,5,2,4,2,Quebec,1.0,0.13421702579371866,0,0.0
1.0,31000.0,3,2,6,2,Saskatchewan,3.0,0.2885170223488237,0,0.0
2.0,97500.0,5,2,3,2,Alberta,1.0,0.010326557703550449,0,0.0
2.0,37000.0,1,1,1,2,British Columbia,1.0,0.3974891404330981,1,0.0
2.0,42000.0,2,2,2,2,Saskatchewan,1.0,0.22349383420710056,0,0.0
2.0,27000.0,5,2,4,2,Alberta,2.0,0.601310631257085,1,1.0
2.0,22000.0,5,2,6,2,Alberta,2.0,0.6848004437465839,1,1.0
1.0,57500.0,5,2,2,1,Alberta,1.0,0.09677963794009103,0,0.0
1.0,72500.0,5,2,6,2,Ontario,1.0,0.03069990228531813,0,0.0
1.0,220000.0,2,2,4,1,Alberta,1.0,1.1224006895237994e-06,0,0.0
1.0,100000.0,1,2,5,1,Alberta,1.0,0.005226371890461793,0,0.0
1.0,80000.0,1,1,3,1,Nova Scotia,1.0,0.011054092603776189,0,0.0
2.0,23000.0,5,2,5,2,Nova Scotia,2.0,0.5166694798031092,1,1.0
2.0,34000.0,2,2,1,2,Newfoundland and Labrador,2.0,0.24715652396909954,0,0.0
1.0,90000.0,3,2,4,1,Ontario,1.0,0.008721659135232571,0,0.0
2.0,25000.0,5,2,1,2,Saskatchewan,1.0,0.49398055870464086,1,0.0
2.0,40000.0,2,2,2,2,Saskatchewan,2.0,0.24889648749722523,0,0.0
2.0,77500.0,99,9,3,9,Newfoundland and Labrador,1.0,0.046154138460823495,0,0.0
1.0,500000.0,1,1,7,1,Ontario,1.0,2.479815528755668e-15,0,0.0
2.0,37000.0,5,2,3,2,Ontario,2.0,0.37694129287916417,1,1.0
2.0,52500.0,2,2,5,2,Newfoundland and Labrador,1.0,0.08379394858625817,0,0.0
2.0,49000.0,2,2,2,1,Nova Scotia,1.0,0.13831189955114015,0,0.0
2.0,60000.0,5,2,2,2,New Brunswick,1.0,0.04299487731919523,0,0.0
1.0,65000.0,2,2,4,1,British Columbia,2.0,0.05554347108677718,0,0.0
2.0,40000.0,5,2,2,2,Quebec,1.0,0.0658712760102418,0,0.0
2.0,26000.0,5,2,1,2,Ontario,1.0,0.564580067341984,1,0.0
2.0,50000.0,5,2,4,1,Newfoundland and Labrador,1.0,0.09908944058542028,0,0.0
2.0,34000.0,5,2,4,1,Manitoba,1.0,0.2926082120752754,0,0.0
2.0,25000.0,5,2,2,2,Quebec,1.0,0.16867403153560903,0,0.0
2.0,19000.0,5,2,1,2,Quebec,1.0,0.23529248856730595,0,0.0
2.0,29000.0,5,2,2,2,Ontario,2.0,0.5136848234493188,1,1.0
1.0,115000.0,6,2,6,1,Nova Scotia,1.0,0.0010252024265578617,0,0.0
2.0,175000.0,2,2,7,1,Ontario,1.0,3.552037820506443e-05,0,0.0
1.0,52500.0,5,2,2,2,Quebec,1.0,0.017982330321848546,0,0.0
2.0,70000.0,2,2,4,1,Nova Scotia,1.0,0.03569914602691515,0,0.0
2.0,21000.0,5,2,1,2,Prince Edward Island,1.0,0.2791383439266986,0,0.0
2.0,23000.0,5,2,3,2,British Columbia,1.0,0.6529736590242514,1,0.0
1.0,120000.0,2,2,3,1,Alberta,1.0,0.0012786462885932919,0,0.0
1.0,80000.0,2,2,2,1,Quebec,1.0,0.00251508497665989,0,0.0
2.0,77500.0,99,9,2,1,Saskatchewan,1.0,0.06117610638989832,0,0.0
2.0,130000.0,2,2,6,1,New Brunswick,1.0,0.00031758225643254903,0,0.0
2.0,55000.0,3,1,4,1,Newfoundland and Labrador,1.0,0.06987003214044796,0,0.0
1.0,67500.0,2,2,2,2,Ontario,1.0,0.040880413008243355,0,0.0
2.0,95000.0,5,2,6,1,British Columbia,1.0,0.011693763207898012,0,0.0
2.0,16500.0,5,2,3,2,Prince Edward Island,1.0,0.3500144103312825,1,0.0
1.0,130000.0,2,2,6,1,Ontario,1.0,0.0005264954505826684,0,0.0
1.0,210000.0,1,2,7,1,Manitoba,1.0,1.044839871993835e-06,0,0.0
2.0,,99,9,5,1,Saskatchewan,1.0,0.16044057719226013,0,0.0
2.0,62500.0,99,9,2,2,New Brunswick,1.0,0.0929784341032644,0,0.0
2.0,60000.0,5,2,4,1,British Columbia,2.0,0.12093115046986223,0,0.0
1.0,31000.0,5,2,2,1,New Brunswick,1.0,0.17620443761320537,0,0.0
2.0,24000.0,5,2,1,2,British Columbia,2.0,0.6338971486217,1,1.0
2.0,57500.0,3,1,4,1,Ontario,1.0,0.12080765342348974,0,0.0
2.0,21000.0,3,9,99,9,Newfoundland and Labrador,1.0,0.6467300522142685,1,0.0
2.0,60000.0,5,2,4,1,Manitoba,1.0,0.06211516288373222,0,0.0
1.0,125000.0,1,1,4,1,Quebec,1.0,0.00010516849454029783,0,0.0
1.0,175000.0,6,2,6,1,Nova Scotia,1.0,1.4972643241938489e-05,0,0.0
2.0,24000.0,5,2,3,2,Ontario,2.0,0.6019009776496714,1,1.0
1.0,72500.0,2,2,4,1,Newfoundland and Labrador,1.0,0.013517162445640104,0,0.0
1.0,80000.0,5,2,6,1,Alberta,1.0,0.022022894573678238,0,0.0
2.0,110000.0,2,2,2,2,Manitoba,1.0,0.0018982729792301077,0,0.0
2.0,24000.0,5,2,2,2,Saskatchewan,2.0,0.5131798246768502,1,1.0
2.0,115000.0,1,1,7,1,New Brunswick,1.0,0.0009017337407126925,0,0.0
2.0,,5,2,3,9,Manitoba,1.0,0.058667431894564935,0,0.0
2.0,150000.0,3,2,6,1,Saskatchewan,1.0,0.0001455820524657989,0,0.0
1.0,77500.0,1,2,2,1,New Brunswick,1.0,0.007702836739906287,0,0.0
2.0,26000.0,5,2,2,2,Quebec,1.0,0.15902358073199846,0,0.0
1.0,130000.0,2,2,6,1,Ontario,1.0,0.0005264954505826684,0,0.0
1.0,36000.0,5,2,2,2,Alberta,1.0,0.3310399732391421,1,0.0
1.0,75000.0,2,2,6,1,Ontario,1.0,0.024756579364498904,0,0.0
1.0,130000.0,1,1,1,1,Ontario,1.0,0.0005004253066004098,0,0.0
1.0,45000.0,2,2,3,2,Newfoundland and Labrador,1.0,0.08756375065689526,0,0.0
1.0,82500.0,2,2,3,2,Ontario,1.0,0.014688842344745098,0,0.0
2.0,55000.0,3,1,4,1,British Columbia,1.0,0.15971175258513517,0,0.0
2.0,37000.0,3,2,2,2,British Columbia,3.0,0.40599030109428075,1,1.0
2.0,22000.0,5,2,6,2,Ontario,2.0,0.6395395695555528,1,1.0
2.0,26000.0,5,2,1,2,Quebec,1.0,0.1581757673700694,0,0.0
1.0,100000.0,5,2,7,1,Nova Scotia,1.0,0.002933554279161323,0,0.0
1.0,25000.0,5,2,1,2,British Columbia,1.0,0.502730519038609,1,0.0
2.0,180000.0,1,2,3,1,Ontario,1.0,2.4105613378398126e-05,0,0.0
2.0,30000.0,5,2,2,1,Saskatchewan,1.0,0.4048668746424696,1,0.0
2.0,52500.0,5,2,4,1,Ontario,1.0,0.16749305642396992,0,0.0
2.0,65000.0,5,2,2,2,Nova Scotia,1.0,0.051585105777826185,0,0.0
1.0,85000.0,5,2,4,2,Newfoundland and Labrador,1.0,0.005906589561157046,0,0.0
1.0,100000.0,2,2,4,1,Newfoundland and Labrador,1.0,0.001969982947236013,0,0.0
2.0,23000.0,5,2,2,2,New Brunswick,2.0,0.3785254244963202,1,0.0
1.0,82500.0,1,9,99,1,Alberta,1.0,0.033728484109293,0,0.0
1.0,155000.0,1,1,2,1,Saskatchewan,1.0,6.0734644253911434e-05,0,0.0
2.0,26000.0,5,2,1,2,Saskatchewan,1.0,0.47638355639704333,1,0.0
1.0,380000.0,1,1,6,1,Alberta,1.0,1.4175194725769025e-11,0,0.0
2.0,80000.0,5,2,4,1,Ontario,2.0,0.028165919417474473,0,0.0
2.0,35000.0,5,2,2,2,Newfoundland and Labrador,2.0,0.24085154972036263,0,0.0
1.0,80000.0,1,2,3,1,Newfoundland and Labrador,1.0,0.007884488316470364,0,0.0
2.0,155000.0,5,2,3,1,Manitoba,1.0,8.153282791617067e-05,0,0.0
2.0,75000.0,2,2,3,2,Manitoba,1.0,0.022041163535700067,0,0.0
2.0,115000.0,2,2,7,2,Quebec,1.0,0.0003580937501313254,0,0.0
2.0,19500.0,5,2,1,2,Newfoundland and Labrador,2.0,0.4844341829056608,1,1.0
2.0,35000.0,5,2,4,2,Quebec,1.0,0.09221210681570863,0,0.0
2.0,180000.0,1,1,7,1,Quebec,1.0,3.550799436193743e-06,0,0.0
2.0,33000.0,5,2,1,2,Saskatchewan,2.0,0.3571543875740744,1,0.0
2.0,41000.0,5,2,3,2,Nova Scotia,2.0,0.22895287868889638,0,0.0
1.0,39000.0,5,2,6,1,Saskatchewan,3.0,0.18823472051158782,0,0.0
2.0,19000.0,5,2,1,1,Ontario,3.0,0.6765050522430804,1,1.0
1.0,130000.0,4,2,4,1,Nova Scotia,1.0,0.00034509267889823935,0,0.0
1.0,160000.0,1,1,6,1,Nova Scotia,1.0,4.061411411592271e-05,0,0.0
2.0,62500.0,3,1,4,1,Quebec,1.0,0.01380632874151735,0,0.0
1.0,150000.0,1,1,2,1,Newfoundland and Labrador,1.0,5.643477349777063e-05,0,0.0
1.0,40000.0,5,2,4,2,Alberta,1.0,0.27436109215308147,0,0.0
1.0,125000.0,1,1,7,1,Quebec,1.0,0.00010719198830736376,0,0.0
1.0,42000.0,1,1,2,9,Alberta,3.0,0.2556524796978215,0,1.0
2.0,,3,9,3,2,New Brunswick,1.0,0.038089712154127486,0,0.0
1.0,240000.0,5,2,3,1,British Columbia,1.0,2.659699542371196e-07,0,0.0
2.0,30000.0,5,2,4,2,Quebec,1.0,0.12623862200571642,0,0.0
2.0,8750.0,5,2,2,2,Ontario,1.0,0.814800707995035,1,1.0
2.0,50000.0,5,2,2,2,Ontario,1.0,0.1939026935253845,0,0.0
2.0,82500.0,5,2,6,1,Alberta,1.0,0.029256695250474783,0,0.0
2.0,70000.0,1,1,7,1,Saskatchewan,1.0,0.03839357409559338,0,0.0
2.0,25000.0,5,2,2,2,Saskatchewan,2.0,0.4955686972062114,1,1.0
1.0,220000.0,1,2,6,1,Alberta,1.0,1.1254715240986405e-06,0,0.0
1.0,105000.0,5,2,6,2,Ontario,1.0,0.0031975317295627067,0,0.0
1.0,105000.0,2,2,4,2,Ontario,1.0,0.0030644964417113605,0,0.0
1.0,250000.0,2,2,3,1,Alberta,1.0,1.3471442872278464e-07,0,0.0
1.0,250000.0,1,2,3,1,Newfoundland and Labrador,1.0,4.992896862792401e-08,0,0.0
1.0,95000.0,5,2,6,1,Quebec,1.0,0.0009253133293369826,0,0.0
2.0,30000.0,5,2,2,2,Quebec,1.0,0.12484370693525451,0,0.0
2.0,,1,1,2,1,Alberta,2.0,0.10273578533665009,0,1.0
1.0,97500.0,5,2,2,2,Ontario,1.0,0.005276732368698289,0,0.0
2.0,41000.0,5,2,4,2,Nova Scotia,1.0,0.23007637136325235,0,0.0
2.0,27000.0,5,2,2,2,New Brunswick,1.0,0.3148286312874873,1,0.0
1.0,32000.0,2,2,1,2,Nova Scotia,1.0,0.2515540765822545,0,0.0
1.0,140000.0,1,2,4,1,Quebec,1.0,3.6886443191889226e-05,0,0.0
1.0,115000.0,3,2,3,1,Alberta,1.0,0.0018358435921866513,0,0.0
2.0,70000.0,2,2,7,1,New Brunswick,1.0,0.02144319595760759,0,0.0
1.0,24000.0,5,2,1,2,Newfoundland and Labrador,1.0,0.3000764625423635,1,0.0
1.0,75000.0,1,1,3,1,Alberta,2.0,0.029053158481363844,0,0.0
2.0,72500.0,5,2,6,1,Ontario,1.0,0.04742872173623978,0,0.0
2.0,35000.0,2,2,6,2,Nova Scotia,1.0,0.3095223628325343,1,0.0
2.0,80000.0,1,1,4,1,British Columbia,1.0,0.03101576706214434,0,0.0
2.0,95000.0,1,1,6,1,Ontario,1.0,0.009620511770200341,0,0.0
2.0,57500.0,1,1,99,1,Manitoba,1.0,0.12090349384062489,0,0.0
2.0,36000.0,2,2,1,2,British Columbia,1.0,0.4191078738742431,1,0.0
1.0,97500.0,2,2,4,1,Prince Edward Island,1.0,0.0010771207812099374,0,0.0
1.0,145000.0,1,2,6,1,Manitoba,1.0,0.00010120291255294788,0,0.0
2.0,18000.0,5,2,2,9,New Brunswick,1.0,0.49074618581144425,1,0.0
2.0,30000.0,5,2,3,2,Alberta,2.0,0.5481513726164022,1,1.0
2.0,33000.0,5,2,4,2,New Brunswick,1.0,0.23367463353559625,0,0.0
1.0,130000.0,2,2,6,2,Alberta,1.0,0.0006545087845207429,0,0.0
2.0,17500.0,5,2,6,2,British Columbia,3.0,0.7386011010134894,1,1.0
2.0,,99,9,2,2,Nova Scotia,3.0,0.15003277588203326,0,1.0
1.0,125000.0,2,2,6,2,Alberta,1.0,0.000930660531775807,0,0.0
1.0,135000.0,1,1,6,1,Alberta,1.0,0.0004447665642240451,0,0.0
2.0,75000.0,5,2,7,1,Saskatchewan,1.0,0.028636070436211667,0,0.0
2.0,,99,2,5,2,Alberta,2.0,0.241153673644335,0,1.0
1.0,97500.0,1,1,5,1,Alberta,1.0,0.006170874199149862,0,0.0
2.0,45000.0,3,1,4,1,New Brunswick,1.0,0.11131319632273183,0,0.0
2.0,25000.0,5,2,7,1,Saskatchewan,2.0,0.4997063503182461,1,1.0
2.0,43000.0,99,9,3,2,Alberta,1.0,0.5691374586105348,1,0.0
1.0,110000.0,2,2,4,1,Nova Scotia,1.0,0.001382943504643285,0,0.0
1.0,160000.0,1,1,7,1,Prince Edward Island,2.0,1.3191234951507066e-05,0,0.0
2.0,35000.0,5,2,4,2,Quebec,2.0,0.09221210681570863,0,0.0
1.0,52500.0,5,2,6,2,Quebec,1.0,0.01843663846402878,0,0.0
2.0,14500.0,5,2,3,2,Ontario,1.0,0.7470112961348804,1,0.0
1.0,17500.0,5,2,3,2,Saskatchewan,3.0,0.5123633459381438,1,1.0
2.0,40000.0,5,2,5,2,Ontario,1.0,0.33154260134419306,1,0.0
1.0,55000.0,3,2,2,1,Saskatchewan,1.0,0.06696965274476357,0,0.0
2.0,27000.0,5,2,4,1,Alberta,3.0,0.5976574393710054,1,1.0
2.0,77500.0,2,2,4,2,Ontario,1.0,0.03293795315909784,0,0.0
2.0,,3,1,1,2,Alberta,1.0,0.10542213163587318,0,0.0
2.0,11000.0,5,2,6,2,New Brunswick,1.0,0.5926877297934989,1,0.0
2.0,72500.0,1,2,3,1,New Brunswick,1.0,0.017426181402939802,0,0.0
2.0,85000.0,99,9,2,2,Ontario,1.0,0.05266121493690275,0,0.0
2.0,250000.0,2,2,7,1,Alberta,1.0,2.20558541642145e-07,0,0.0
1.0,190000.0,4,2,3,1,British Columbia,1.0,8.921861356018814e-06,0,0.0
1.0,62500.0,2,2,1,2,Ontario,1.0,0.05681661011134208,0,0.0
1.0,67500.0,5,2,2,1,Quebec,1.0,0.006228989388629498,0,0.0
1.0,67500.0,2,2,2,1,Newfoundland and Labrador,1.0,0.01887972767654126,0,0.0
1.0,41000.0,2,2,2,2,Nova Scotia,1.0,0.15211574499053362,0,0.0
2.0,25000.0,5,2,1,2,Prince Edward Island,1.0,0.2260819433294749,0,0.0
2.0,19000.0,3,1,4,2,Quebec,2.0,0.23350534888552613,0,1.0
1.0,92500.0,1,1,7,1,Quebec,1.0,0.001057358869550282,0,0.0
2.0,97500.0,1,1,6,1,Manitoba,1.0,0.004527524488673545,0,0.0
2.0,24000.0,5,2,2,2,New Brunswick,3.0,0.3620981903774723,1,1.0
