PUMFID,Province_Name,PFWEIGHT,Tenure_Group,PDCT_05_Clean,Income_Quintile,PHHTTINC_Clean,PHTYPE,PMINOR,PHHSIZE_Clean,prob_housing_stress,Predicted_Housing_Stress,Risk_Band,Risk_Segment,Actual_Stress
92660,Saskatchewan,156.124,Owner (with mortgage),1.0,Q4,100000.0,2,2,2,0.0010572794228295357,0,Low,0,0
92661,Nova Scotia,10.6824,Renter,2.0,Q1 Lowest,24000.0,5,2,1,0.4907991096693579,1,High,0,1
92662,British Columbia,47.7726,Renter,2.0,Q1 Lowest,18000.0,5,2,1,0.7488938208855341,1,High,0,0
92663,Manitoba,37.9481,Renter,2.0,Q2,28000.0,5,2,1,0.324401914841176,1,High,0,0
92664,Alberta,111.517,Renter,2.0,Q3,55000.0,3,1,4,0.4302286720154402,1,High,0,0
92665,British Columbia,353.5232,Renter,2.0,Q4,125000.0,2,2,2,0.00032601399235410037,0,Low,0,0
92667,Quebec,545.2656,Owner (without mortgage),1.0,Q4,87500.0,2,2,2,0.0005838971490015201,0,Low,0,0
92669,Saskatchewan,71.6526,Owner (without mortgage),1.0,Q1 Lowest,24000.0,5,2,1,0.40614880839998224,1,High,0,0
92670,Ontario,779.1115,Owner (with mortgage),1.0,Q5 Highest,240000.0,1,1,4,5.9348068917621885e-08,0,Low,0,0
92671,New Brunswick,14.1221,Owner (with mortgage),1.0,Q5 Highest,200000.0,1,1,4,6.438113519300808e-07,0,Low,0,0
92672,British Columbia,491.3205,Renter,2.0,Q3,55000.0,6,2,2,0.14531734164339288,0,Low,0,1
92673,Ontario,3456.6644,Owner (with mortgage),1.0,Q4,87500.0,6,2,2,0.004184894037119768,0,Low,0,0
92675,British Columbia,994.7899,Owner (without mortgage),1.0,Q5 Highest,310000.0,4,2,5,4.1058411232739864e-10,0,Low,0,0
92676,Newfoundland and Labrador,16.6263,Owner (without mortgage),1.0,Q4,110000.0,2,2,2,0.00024882864078524505,0,Low,0,0
92677,Quebec,394.186,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.14559373042105075,0,Low,0,1
92679,Ontario,30.9544,Renter,2.0,Q1 Lowest,19500.0,5,2,1,0.6701743239902233,1,High,0,0
92680,Manitoba,22.9485,Renter,2.0,Q1 Lowest,25000.0,5,2,1,0.4352719541696046,1,High,0,0
92681,Quebec,242.3529,Renter,2.0,Q3,75000.0,3,1,2,0.0035182675729461977,0,Low,0,0
92682,Manitoba,35.2435,Owner (without mortgage),1.0,Q5 Highest,145000.0,1,1,4,0.00011787967238708739,0,Low,0,0
92683,British Columbia,674.8198,Owner (with mortgage),1.0,Q4,105000.0,1,2,3,0.0024753075672262633,0,Low,0,0
92684,Ontario,367.828,Owner (without mortgage),1.0,Q4,97500.0,2,2,2,0.0017345887819488885,0,Low,0,0
92685,British Columbia,850.4968,Owner (without mortgage),1.0,Q5 Highest,135000.0,1,1,5,0.0012830845166435616,0,Low,0,0
92686,Ontario,133.3178,Renter,2.0,Q1 Lowest,12500.0,5,2,1,0.7888884082882931,1,High,0,0
92687,New Brunswick,49.3698,Renter,2.0,Q3,65000.0,2,2,2,0.0187686467120318,0,Low,0,0
92688,Manitoba,101.732,Owner (without mortgage),1.0,Q4,85000.0,2,2,2,0.0029951290112690673,0,Low,0,0
92689,British Columbia,19.527,Owner (with mortgage),1.0,Q4,92500.0,5,2,1,0.0016407665881365539,0,Low,0,0
92690,Ontario,2196.1957,Renter,2.0,Q5 Highest,330000.0,1,1,5,8.945146338683438e-11,0,Low,0,0
92692,Newfoundland and Labrador,72.1184,Owner (with mortgage),1.0,Q3,70000.0,2,2,2,0.010103199569089514,0,Low,0,0
92693,Alberta,506.1759,Renter,2.0,Q4,80000.0,1,1,4,0.06883775950559053,0,Low,0,0
92695,Quebec,121.901,Renter,2.0,Q2,31000.0,5,2,1,0.08295310960376344,0,Low,0,0
92696,Quebec,81.0432,Renter,2.0,Q2,32000.0,5,2,1,0.07590949550784133,0,Low,0,0
92697,Ontario,409.4438,Renter,2.0,Q5 Highest,135000.0,1,2,5,0.0014998123980468573,0,Low,0,0
92698,Manitoba,830.6193,Owner (without mortgage),1.0,Q5 Highest,130000.0,2,2,2,8.942275129697241e-05,0,Low,0,0
92699,Ontario,706.9387,Owner (with mortgage),1.0,Q5 Highest,165000.0,1,1,4,3.611178330229608e-05,0,Low,0,0
92700,Nova Scotia,45.9423,Renter,2.0,Q2,33000.0,3,1,3,0.6284955895894052,1,High,0,0
92701,Newfoundland and Labrador,95.9831,Renter,2.0,Q4,115000.0,2,2,2,0.0002645318485666215,0,Low,0,0
92702,Alberta,466.2563,Owner (with mortgage),1.0,Q3,77500.0,2,2,2,0.015451739575909446,0,Low,0,0
92703,Ontario,5525.6658,Owner (with mortgage),1.0,Q5 Highest,250000.0,3,2,2,5.3651466489840344e-09,0,Low,0,0
92704,Ontario,25.7537,Renter,2.0,Q1 Lowest,22000.0,5,2,1,0.6239103532437265,1,High,0,1
92705,Nova Scotia,139.4715,Renter,2.0,Q1 Lowest,25000.0,5,2,1,0.47082443814864106,1,High,0,1
92706,Saskatchewan,15.7986,Renter,2.0,Q1 Lowest,25000.0,5,2,1,0.49192310633980507,1,High,0,0
92707,British Columbia,31.3041,Owner (without mortgage),1.0,Q5 Highest,290000.0,4,2,4,1.0526794108918618e-09,0,Low,0,0
92708,Newfoundland and Labrador,52.5615,Owner (with mortgage),1.0,Q5 Highest,280000.0,1,2,3,3.8262697745617864e-10,0,Low,0,0
92709,Ontario,47.5246,Renter,2.0,Q4,82500.0,1,2,4,0.04210679327205219,0,Low,0,0
92710,Alberta,52.8358,Renter,2.0,Q2,30000.0,5,2,1,0.4837687215420446,1,High,0,1
92711,Saskatchewan,267.6006,Owner (with mortgage),1.0,Q5 Highest,150000.0,3,2,2,2.097933986694293e-05,0,Low,0,0
92712,Alberta,24.7737,Renter,2.0,Q1 Lowest,27000.0,5,2,1,0.5872867806947236,1,High,0,1
92713,Quebec,1593.0641,Owner (with mortgage),1.0,Q5 Highest,280000.0,1,1,3,1.32476710301202e-10,0,Low,0,0
92714,Ontario,1749.1049,Owner (without mortgage),1.0,Q1 Lowest,13000.0,5,2,1,0.6966749985103388,1,High,0,1
92715,Nova Scotia,27.9255,Renter,2.0,Q2,38000.0,2,2,2,0.32922327747792374,1,High,0,0
92716,Saskatchewan,195.954,Owner (without mortgage),1.0,Q5 Highest,300000.0,1,1,5,5.747121220172665e-10,0,Low,0,0
92717,British Columbia,326.416,Renter,2.0,Q2,33000.0,5,2,1,0.4011137917127181,1,High,0,0
92718,Prince Edward Island,18.2143,Renter,2.0,Q2,38000.0,5,2,1,0.07063309261244335,0,Low,0,0
92720,Ontario,1211.7642,Renter,2.0,Q3,72500.0,5,2,1,0.012523099833340075,0,Low,0,0
92721,Quebec,1149.742,Owner (without mortgage),1.0,Q3,60000.0,2,2,2,0.007311135267732625,0,Low,0,0
92722,Nova Scotia,21.8309,Renter,2.0,Q1 Lowest,22000.0,5,2,1,0.5334878030586249,1,High,0,0
92723,Saskatchewan,42.4035,Owner (with mortgage),1.0,Q3,65000.0,5,2,1,0.01249668910280742,0,Low,0,0
92724,Manitoba,28.7518,Renter,2.0,Q1 Lowest,27000.0,5,2,1,0.38990991539168296,1,High,0,1
92725,British Columbia,170.8705,Owner (without mortgage),1.0,Q4,110000.0,4,1,5,0.007632360571210444,0,Low,0,0
92726,Saskatchewan,12.7477,Renter,2.0,Q1 Lowest,25000.0,5,2,1,0.49328596376035955,1,High,0,0
92727,Alberta,72.8704,Renter,2.0,Q4,105000.0,2,2,2,0.0018127438793914823,0,Low,0,0
92728,Nova Scotia,518.3228,Owner (with mortgage),1.0,Q5 Highest,155000.0,1,1,3,2.714832844877503e-05,0,Low,0,0
92729,Newfoundland and Labrador,10.0,Renter,2.0,Q1 Lowest,23000.0,5,2,1,0.400358968633284,1,High,0,0
92730,British Columbia,1771.1239,Renter,2.0,Q4,100000.0,2,2,2,0.0028012361172345063,0,Low,0,0
92731,Quebec,2301.9586,Owner (with mortgage),1.0,Q4,87500.0,5,2,1,0.00028211193321586405,0,Low,0,0
92732,Ontario,228.2909,Renter,2.0,Q2,42000.0,1,1,4,0.7027787812079994,1,High,0,1
92734,Ontario,124.4277,Renter,2.0,Q2,39000.0,6,2,2,0.40077529602883527,1,High,0,1
92735,Ontario,797.4814,Owner (with mortgage),1.0,Q5 Highest,170000.0,1,1,5,5.0769183760959684e-05,0,Low,0,0
92736,Alberta,163.1114,Owner (without mortgage),1.0,Q4,105000.0,1,2,3,0.002521291250331698,0,Low,0,0
92737,Saskatchewan,10.0,Renter,2.0,Q3,57500.0,2,2,2,0.06834183285140001,0,Low,0,0
92738,Quebec,307.9607,Owner (without mortgage),1.0,Q4,82500.0,2,2,2,0.0009097374527828804,0,Low,0,0
92739,Quebec,738.9816,Owner (with mortgage),1.0,Q5 Highest,420000.0,4,1,4,1.8571945560287887e-15,0,Low,0,0
92740,Quebec,290.1691,Renter,2.0,Q1 Lowest,20000.0,5,2,1,0.22154120632958657,0,Medium,0,0
92741,Ontario,1692.7965,Renter,2.0,Q4,80000.0,1,1,4,0.05267172570858568,0,Low,0,0
92744,Manitoba,33.2651,Renter,2.0,Q3,62500.0,2,2,2,0.037899425276557624,0,Low,0,0
92745,Ontario,74.3689,Renter,2.0,Q1 Lowest,11500.0,5,2,1,0.8019084681263446,1,High,0,0
92746,New Brunswick,16.2476,Renter,2.0,Q2,34000.0,5,2,1,0.14332449742020684,0,Low,0,0
92747,Saskatchewan,13.9602,Renter,2.0,Q1 Lowest,15000.0,5,2,1,0.6970720233562434,1,High,0,1
92748,Ontario,687.0424,Owner (without mortgage),1.0,Q5 Highest,170000.0,1,2,3,1.0408651964250628e-05,0,Low,0,0
92749,Saskatchewan,300.1942,Owner (with mortgage),1.0,Q5 Highest,270000.0,1,2,4,3.317975621004266e-09,0,Low,0,0
92750,Quebec,428.5626,Owner (without mortgage),1.0,Q1 Lowest,27000.0,5,2,1,0.0930255572972186,0,Low,0,0
92752,British Columbia,36.2717,Renter,2.0,Q1 Lowest,23000.0,5,2,1,0.6665417415285384,1,High,0,1
92753,Quebec,719.1525,Owner (with mortgage),1.0,Q5 Highest,300000.0,1,1,4,5.167084290787048e-11,0,Low,0,0
92754,Saskatchewan,115.4926,Owner (with mortgage),1.0,Q3,77500.0,3,2,2,0.009204072930821415,0,Low,0,0
92755,Quebec,336.7323,Renter,2.0,Q2,32000.0,5,2,1,0.07590949550784133,0,Low,0,0
92756,Ontario,328.3181,Renter,2.0,Q4,85000.0,1,2,3,0.016028689229082755,0,Low,0,0
92757,Newfoundland and Labrador,19.6494,Renter,2.0,Q1 Lowest,24000.0,5,2,1,0.3825959367171411,1,High,0,0
92758,Ontario,2129.5614,Owner (with mortgage),1.0,Q4,100000.0,2,2,2,0.0013711149054744113,0,Low,0,0
92759,Manitoba,13.9312,Renter,2.0,Q1 Lowest,7000.0,5,2,1,0.7887555295723437,1,High,0,1
92760,New Brunswick,170.6024,Owner (without mortgage),1.0,Q4,100000.0,99,9,,0.0006904017083277556,0,Low,1,0
92762,British Columbia,161.943,Renter,2.0,Q3,60000.0,2,2,2,0.09161956641543512,0,Low,0,0
92763,Ontario,254.2132,Renter,2.0,Q2,45000.0,5,2,1,0.16355220029527523,0,Medium,0,0
92764,Saskatchewan,41.8444,Owner (with mortgage),1.0,Q5 Highest,200000.0,1,1,5,2.963419075174331e-06,0,Low,0,0
92765,Quebec,1851.5663,Renter,2.0,Q3,72500.0,6,2,2,0.004247862286624681,0,Low,0,0
92766,Alberta,13.2781,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.6052370912249326,1,High,0,0
92767,Ontario,1004.3491,Owner (without mortgage),1.0,Q5 Highest,240000.0,2,2,2,1.1815002179787384e-08,0,Low,0,0
92768,British Columbia,846.7057,Owner (without mortgage),1.0,Q3,52500.0,5,2,1,0.05658721666494144,0,Low,0,0
92769,Quebec,50.025,Renter,2.0,Q1 Lowest,19500.0,5,2,1,0.2299639298077406,0,Medium,0,0
92770,Manitoba,142.4826,Owner (with mortgage),1.0,Q5 Highest,130000.0,1,1,5,0.0009302859444048567,0,Low,0,0
92771,New Brunswick,213.4241,Owner (without mortgage),1.0,Q3,55000.0,2,2,2,0.026703694518780505,0,Low,0,0
92773,Ontario,291.4369,Renter,2.0,Q2,44000.0,5,2,1,0.16845271950870983,0,Medium,0,1
92774,Ontario,62.8987,Renter,2.0,Q1 Lowest,22000.0,5,2,1,0.6239103532437265,1,High,0,0
92775,Alberta,1636.5415,Owner (with mortgage),1.0,Q5 Highest,190000.0,1,2,4,5.339381241084078e-06,0,Low,0,0
92776,British Columbia,1894.5875,Renter,2.0,Q4,100000.0,1,1,3,0.006022163552225593,0,Low,0,0
92778,Alberta,368.9016,Renter,2.0,Q4,110000.0,5,2,1,0.0005811829519100577,0,Low,0,0
92779,British Columbia,43.5756,Renter,2.0,Q1 Lowest,17500.0,5,2,1,0.7558404958064892,1,High,0,1
92780,Newfoundland and Labrador,86.102,Owner (without mortgage),1.0,Q4,80000.0,5,2,1,0.0016217151447793653,0,Low,0,0
92782,Alberta,65.5064,Renter,2.0,Q2,38000.0,3,1,3,0.6743703263135589,1,High,0,1
92783,British Columbia,986.522,Owner (without mortgage),1.0,Q1 Lowest,20000.0,5,2,1,0.6223625479109062,1,High,0,0
92784,Alberta,394.2476,Renter,2.0,Q2,40000.0,2,2,2,0.43708273818304083,1,High,0,1
92785,Saskatchewan,12.7477,Renter,2.0,Q2,30000.0,5,2,1,0.3382596681683275,1,High,0,0
92786,Alberta,90.3122,Renter,2.0,Q2,48000.0,5,2,1,0.12523021788553357,0,Low,0,0
92787,Nova Scotia,81.9473,Renter,2.0,Q2,36000.0,5,2,1,0.21673067961983236,0,Medium,0,1
92788,British Columbia,50.8209,Owner (without mortgage),1.0,Q2,39000.0,2,2,2,0.3487554749223057,1,High,0,0
92789,Alberta,1059.9654,Owner (with mortgage),1.0,Q5 Highest,155000.0,5,2,1,1.0984324068468509e-05,0,Low,0,0
92790,Prince Edward Island,60.8472,Owner (without mortgage),1.0,Q4,90000.0,2,2,2,0.0007285258433607838,0,Low,0,0
92791,Alberta,60.9369,Owner (with mortgage),1.0,Q5 Highest,135000.0,1,1,4,0.0006067200395824183,0,Low,0,0
92792,Quebec,344.1465,Renter,2.0,Q3,49000.0,2,2,2,0.030302031952241404,0,Low,0,0
92793,British Columbia,254.8466,Owner (without mortgage),1.0,Q3,70000.0,5,2,1,0.012908434935392213,0,Low,0,0
92794,New Brunswick,166.9319,Owner (without mortgage),1.0,Q2,45000.0,4,2,3,0.16539840197078295,0,Medium,0,0
92795,Saskatchewan,13.6493,Renter,2.0,Q2,39000.0,2,2,2,0.3278097340164404,1,High,0,0
92796,Ontario,305.7549,Owner (with mortgage),1.0,Q3,70000.0,4,1,5,0.1928983601587014,0,Medium,0,0
92797,Alberta,653.852,Renter,2.0,Q4,95000.0,99,9,,0.00899742645548713,0,Low,1,0
92798,Manitoba,123.5867,Owner (without mortgage),1.0,Q2,28000.0,5,2,1,0.23450394495962573,0,Medium,0,0
92799,Ontario,518.2405,Renter,2.0,Q2,36000.0,2,2,2,0.4538638208561951,1,High,0,0
92800,New Brunswick,144.8809,Owner (with mortgage),1.0,Q5 Highest,160000.0,3,1,2,4.222808045566082e-06,0,Low,0,0
92801,Ontario,28.764,Renter,2.0,Q1 Lowest,24000.0,5,2,1,0.5830287919552666,1,High,0,0
92802,Ontario,447.6672,Owner (without mortgage),1.0,Q2,47000.0,2,2,2,0.17782324498477778,0,Medium,0,0
92804,Nova Scotia,145.7023,Owner (without mortgage),1.0,Q5 Highest,160000.0,1,1,3,1.799840436001979e-05,0,Low,0,0
92805,Saskatchewan,72.5202,Owner (with mortgage),1.0,Q4,92500.0,3,1,2,0.0020912190944383357,0,Low,0,0
92806,Quebec,309.649,Renter,2.0,Q1 Lowest,19500.0,5,2,1,0.22899979794839928,0,Medium,0,0
92807,Saskatchewan,32.4004,Renter,2.0,Q2,30000.0,5,2,1,0.33460786284693933,1,High,0,0
92808,Newfoundland and Labrador,16.5818,Owner (with mortgage),1.0,Q3,77500.0,6,2,2,0.005470332877760561,0,Low,0,0
92809,Alberta,1670.1912,Owner (with mortgage),1.0,Q4,120000.0,4,1,4,0.0015964041609532209,0,Low,0,0
92810,Alberta,225.2398,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.6078396176694466,1,High,0,1
92811,New Brunswick,371.3662,Owner (without mortgage),1.0,Q3,75000.0,4,2,3,0.010912681506648406,0,Low,0,0
92812,British Columbia,773.8004,Owner (without mortgage),1.0,Q4,100000.0,2,2,2,0.0017297468162728023,0,Low,0,0
92814,Alberta,904.4384,Owner (with mortgage),1.0,Q3,60000.0,5,2,1,0.032043376122288504,0,Low,0,0
92815,Quebec,35.0685,Renter,2.0,Q2,28000.0,5,2,1,0.10466403602565709,0,Low,0,0
92816,Prince Edward Island,175.0627,Owner (without mortgage),1.0,Q5 Highest,180000.0,1,2,3,1.000049546212617e-06,0,Low,0,0
92818,Nova Scotia,139.4715,Renter,2.0,Q2,33000.0,5,2,1,0.26339800779197964,0,Medium,0,1
92819,Newfoundland and Labrador,13.159,Renter,2.0,Q1 Lowest,25000.0,5,2,1,0.36261686451399255,1,High,0,1
92820,Nova Scotia,70.468,Owner (with mortgage),1.0,Q5 Highest,185000.0,99,9,,1.950954859066223e-06,0,Low,1,0
92821,Ontario,68.0943,Renter,2.0,Q4,95000.0,2,2,2,0.003253295026590361,0,Low,0,0
92824,Ontario,456.8531,Renter,2.0,Q2,30000.0,5,2,1,0.4039557712528917,1,High,0,1
92825,Prince Edward Island,45.8071,Owner (with mortgage),1.0,Q5 Highest,145000.0,2,2,2,9.384167359520292e-06,0,Low,0,0
92827,New Brunswick,15.8204,Renter,2.0,Q1 Lowest,24000.0,5,2,1,0.33060684806434426,1,High,0,1
92828,Manitoba,75.0071,Owner (with mortgage),1.0,Q4,120000.0,2,2,2,0.0001434120542398826,0,Low,0,0
92829,Alberta,419.1227,Renter,2.0,Q4,115000.0,5,2,1,0.00037094953556145665,0,Low,0,0
92830,Quebec,1672.8413,Renter,2.0,Q1 Lowest,27000.0,5,2,1,0.13527911555855976,0,Low,0,1
92832,New Brunswick,50.2916,Renter,2.0,Q5 Highest,130000.0,2,2,2,8.290725137824848e-05,0,Low,0,0
92833,Manitoba,300.9576,Owner (with mortgage),1.0,Q4,87500.0,2,2,2,0.00240710456139403,0,Low,0,0
92834,Manitoba,30.0345,Owner (without mortgage),1.0,Q3,77500.0,2,2,2,0.0070755650303175165,0,Low,0,0
92835,Nova Scotia,60.7884,Owner (with mortgage),1.0,Q5 Highest,195000.0,1,1,4,1.9055626125301182e-06,0,Low,0,0
92836,Alberta,217.8295,Owner (without mortgage),1.0,Q4,80000.0,2,2,2,0.00960850750102788,0,Low,0,0
92837,Alberta,307.3548,Owner (with mortgage),1.0,Q5 Highest,160000.0,1,1,3,3.359793628030669e-05,0,Low,0,0
92838,Alberta,1932.9189,Owner (with mortgage),1.0,Q5 Highest,210000.0,1,1,5,2.1623989981938166e-06,0,Low,0,0
92839,Ontario,187.7122,Renter,2.0,Q2,30000.0,3,1,3,0.7592884472226762,1,High,0,0
92840,British Columbia,172.8457,Owner (with mortgage),1.0,Q5 Highest,180000.0,1,1,3,5.968180287558561e-06,0,Low,0,0
92841,Ontario,1181.575,Owner (without mortgage),1.0,Q4,105000.0,2,2,2,0.0008510064946388151,0,Low,0,0
92842,Ontario,34.0619,Renter,2.0,Q4,100000.0,1,1,3,0.004747216283983978,0,Low,0,0
92843,Alberta,36.9195,Renter,2.0,Q3,77500.0,2,2,2,0.024008995410530486,0,Low,0,0
92844,Saskatchewan,296.9127,Owner (without mortgage),1.0,Q1 Lowest,25000.0,5,2,1,0.3895911423219387,1,High,0,0
92845,Ontario,1965.3299,Renter,2.0,Q4,85000.0,5,2,1,0.0037126131626142316,0,Low,0,0
92846,Manitoba,770.0783,Owner (without mortgage),1.0,Q4,95000.0,2,2,2,0.0012762308530818618,0,Low,0,0
92847,Quebec,482.1521,Renter,2.0,Q2,34000.0,5,2,1,0.0681986835489163,0,Low,0,0
92848,Prince Edward Island,16.2009,Renter,2.0,Q3,77500.0,6,2,2,0.004257562313048799,0,Low,0,0
92849,Alberta,206.4938,Renter,2.0,Q5 Highest,145000.0,1,1,4,0.00040240417240318123,0,Low,0,0
92850,New Brunswick,10.0,Renter,2.0,Q1 Lowest,23000.0,5,2,1,0.35103128641862624,1,High,0,0
92851,Ontario,2487.8279,Owner (without mortgage),1.0,Q4,82500.0,5,2,1,0.0028074564227510666,0,Low,0,0
92852,Ontario,41.2952,Renter,2.0,Q1 Lowest,16000.0,3,2,3,0.9258542747007663,1,High,0,1
92853,British Columbia,250.8335,Renter,2.0,Q3,52500.0,3,1,4,0.497918260540907,1,High,0,1
92854,Saskatchewan,203.1919,Owner (with mortgage),1.0,Q5 Highest,220000.0,1,2,4,2.3696109306614035e-07,0,Low,0,0
92855,Newfoundland and Labrador,29.9527,Owner (with mortgage),1.0,Q5 Highest,165000.0,1,2,3,7.111612755099634e-06,0,Low,0,0
92857,New Brunswick,32.1306,Renter,2.0,Q2,38000.0,5,2,1,0.07920693750194874,0,Low,0,0
92859,Alberta,29.7693,Renter,2.0,Q1 Lowest,18000.0,5,2,1,0.7513305738402591,1,High,0,0
92860,New Brunswick,19.5291,Renter,2.0,Q1 Lowest,10500.0,5,2,1,0.608993661548593,1,High,0,0
92861,New Brunswick,13.1706,Renter,2.0,Q1 Lowest,23000.0,5,2,1,0.34979014406909986,1,High,0,1
92862,Alberta,289.2389,Renter,2.0,Q5 Highest,155000.0,3,1,2,3.7376397475948296e-05,0,Low,0,0
92864,Ontario,9986.0338,Owner (with mortgage),1.0,Q4,120000.0,6,2,3,0.0005658365578217064,0,Low,0,0
92865,Newfoundland and Labrador,22.0745,Owner (with mortgage),1.0,Q5 Highest,185000.0,2,2,2,6.028254089528566e-07,0,Low,0,0
92866,Quebec,554.2685,Owner (with mortgage),1.0,Q2,40000.0,5,2,1,0.02660144592328505,0,Low,0,0
92867,Newfoundland and Labrador,25.7193,Owner (without mortgage),1.0,Q1 Lowest,25000.0,5,2,1,0.26736986231661186,0,Medium,0,0
92868,Newfoundland and Labrador,30.5101,Owner (without mortgage),1.0,Q1 Lowest,24000.0,5,2,1,0.28444304527373315,0,Medium,0,0
92870,Quebec,1944.5773,Renter,2.0,Q4,115000.0,1,1,3,0.00019551607582108594,0,Low,0,0
92871,Alberta,13.2781,Renter,2.0,Q2,42000.0,5,2,1,0.24018002978533973,0,Medium,0,0
92872,Nova Scotia,177.9415,Renter,2.0,Q4,82500.0,1,1,4,0.030827646429797306,0,Low,0,0
92873,Saskatchewan,77.1889,Owner (with mortgage),1.0,Q5 Highest,440000.0,2,2,2,3.562370551215407e-16,0,Low,0,0
92874,Alberta,477.6871,Renter,2.0,Q5 Highest,185000.0,5,2,1,1.3323863568510388e-06,0,Low,0,0
92875,New Brunswick,30.0281,Renter,2.0,Q3,72500.0,2,2,2,0.009491698907603154,0,Low,0,0
92876,Alberta,75.4642,Renter,2.0,Q1 Lowest,27000.0,5,2,1,0.596748677032886,1,High,0,0
92877,Nova Scotia,382.7974,Renter,2.0,Q2,40000.0,5,2,1,0.16653547889360068,0,Medium,0,1
92878,Prince Edward Island,22.7922,Renter,2.0,Q3,60000.0,2,2,2,0.01706182594505894,0,Low,0,0
92879,Quebec,234.2779,Renter,2.0,Q2,36000.0,5,2,1,0.05513862516705138,0,Low,0,0
92880,Manitoba,254.5218,Owner (with mortgage),1.0,Q4,82500.0,2,2,2,0.0035642023884204827,0,Low,0,0
92881,Ontario,279.7444,Owner (with mortgage),1.0,Q4,125000.0,1,1,4,0.0007777441799265563,0,Low,0,0
92883,Alberta,178.6408,Renter,2.0,Q2,34000.0,5,2,1,0.3983559404433742,1,High,0,1
92885,British Columbia,249.8208,Renter,2.0,Q2,40000.0,2,2,2,0.43656741487602,1,High,0,1
92886,Saskatchewan,57.3316,Owner (without mortgage),1.0,Q4,95000.0,1,2,3,0.003452034896981975,0,Low,0,0
92887,Ontario,214.5419,Renter,2.0,Q5 Highest,195000.0,3,2,3,1.931631609566026e-06,0,Low,0,0
92889,Nova Scotia,146.7556,Renter,2.0,Q3,70000.0,99,9,,0.03316869702854487,0,Low,1,0
92890,Ontario,245.1627,Renter,2.0,Q4,110000.0,1,1,3,0.001981242975485226,0,Low,0,0
92891,Ontario,6251.8366,Owner (with mortgage),1.0,Q5 Highest,500000.0,4,1,5,2.935484075613353e-17,0,Low,0,0
92892,Nova Scotia,459.4463,Owner (with mortgage),1.0,Q4,90000.0,1,1,3,0.005015007698944454,0,Low,0,0
92893,Prince Edward Island,18.2858,Owner (with mortgage),1.0,Q4,90000.0,99,9,,0.0015229306536336865,0,Low,1,0
92894,Quebec,32.8397,Renter,2.0,Q1 Lowest,20000.0,5,2,1,0.22342764348441924,0,Medium,0,0
92895,New Brunswick,167.5774,Owner (without mortgage),1.0,Q4,80000.0,2,2,2,0.002702377701092222,0,Low,0,0
92897,Ontario,1762.2928,Owner (with mortgage),1.0,Q5 Highest,180000.0,4,2,4,9.883161101049727e-06,0,Low,0,0
92898,Alberta,255.6758,Owner (with mortgage),1.0,Q5 Highest,135000.0,1,1,3,0.0002846358250608619,0,Low,0,0
92899,Quebec,387.3694,Owner (without mortgage),1.0,Q5 Highest,195000.0,2,2,2,8.132684141576556e-08,0,Low,0,0
92900,British Columbia,331.8407,Renter,2.0,Q2,33000.0,5,2,1,0.4132016661201259,1,High,0,0
92901,Newfoundland and Labrador,74.0959,Renter,2.0,Q2,47000.0,99,9,,0.17408197633791833,0,Medium,1,0
92902,Newfoundland and Labrador,83.3796,Renter,2.0,Q2,40000.0,99,9,,0.3652824297525199,1,High,1,0
92903,Newfoundland and Labrador,72.0264,Owner (with mortgage),1.0,Q3,50000.0,2,2,2,0.05312076939690453,0,Low,0,0
92904,Newfoundland and Labrador,11.4251,Renter,2.0,Q1 Lowest,22000.0,5,2,1,0.4237044448806783,1,High,0,1
92905,Nova Scotia,246.7751,Owner (with mortgage),1.0,Q3,67500.0,2,2,2,0.018650871136799505,0,Low,0,0
92906,Alberta,1692.0545,Owner (with mortgage),1.0,Q5 Highest,165000.0,1,2,3,2.0989172824128318e-05,0,Low,0,0
92907,British Columbia,19.3285,Renter,2.0,Q1 Lowest,17000.0,5,2,1,0.7665812189604755,1,High,0,0
92908,Quebec,1654.8264,Renter,2.0,Q3,70000.0,2,2,2,0.005080737171831481,0,Low,0,0
92909,Ontario,876.3697,Owner (with mortgage),1.0,Q5 Highest,200000.0,2,2,2,3.8149530753145514e-07,0,Low,0,0
92910,Ontario,2418.4505,Owner (with mortgage),1.0,Q5 Highest,135000.0,1,1,3,0.00021761983999838178,0,Low,0,0
92911,Alberta,736.6661,Owner (with mortgage),1.0,Q5 Highest,140000.0,4,1,5,0.000887876473267526,0,Low,0,0
92912,New Brunswick,65.587,Renter,2.0,Q3,67500.0,1,1,5,0.13533076127823654,0,Low,0,0
92913,Ontario,451.0262,Owner (with mortgage),1.0,Q5 Highest,200000.0,1,1,3,8.409478062459379e-07,0,Low,0,0
92914,Nova Scotia,104.7235,Renter,2.0,Q5 Highest,130000.0,4,2,3,0.0003536666987102714,0,Low,0,0
92915,Quebec,3190.4171,Owner (with mortgage),1.0,Q4,115000.0,2,2,2,5.7215116899645976e-05,0,Low,0,0
92918,Ontario,769.3572,Renter,2.0,Q5 Highest,160000.0,4,2,3,3.8859114559161015e-05,0,Low,0,0
92919,Alberta,541.3372,Renter,2.0,Q2,43000.0,5,2,1,0.23377950051757218,0,Medium,0,0
